name,category,rating,address,scraped_at,url,status
Pantai Cijeruk Indah Garut,Tujuan Wisata,4.6,"7RQP+GRJ, Pantai cijeruk, Sancang, Kec. Cibalong, Kabupaten Garut, Jawa Barat 44176",2026-07-24T04:18:19.131805Z,https://www.google.com/maps/place/Pantai+Cijeruk+Indah+Garut/data=!4m7!3m6!1s0x2e66134ad15b67b3:0x49be36e41553d5e0!8m2!3d-7.71117!4d107.837028!16s%2Fg%2F11kpts7zk3!19sChIJs2db0UoTZi4R4NVTFeQ2vkk?authuser=0&hl=id&rclk=1,success
Curuglalay,Tujuan Wisata,5.0,"FQJ9+JH, Margamulya, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:18:21.415316Z,https://www.google.com/maps/place/Curuglalay/data=!4m7!3m6!1s0x2e661b2703164615:0xf915853dda1052e!8m2!3d-7.5184787!4d107.7689823!16s%2Fg%2F11smvbg3yd!19sChIJFUYWAycbZi4RLgWh3VNYkQ8?authuser=0&hl=id&rclk=1,success
Taman Hutan Kota Kubang,Taman Kota,4.8,"Jl. Raya Bandung - Garut No.1187, Pasawahan, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44191",2026-07-24T04:18:24.067799Z,https://www.google.com/maps/place/Taman+Hutan+Kota+Kubang/data=!4m7!3m6!1s0x2e68b74e521c1f61:0x3694d9479cb6259c!8m2!3d-7.1639751!4d107.8978721!16s%2Fg%2F11hf39tmj2!19sChIJYR8cUk63aC4RnCW2nEfZlDY?authuser=0&hl=id&rclk=1,success
Curug Abeh,Tujuan Wisata,4.2,"MVHV+JCF, Jl. Garut - Tasikmalaya, Sukamaju, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44181",2026-07-24T04:18:26.899193Z,https://www.google.com/maps/place/Curug+Abeh/data=!4m7!3m6!1s0x2e68af3018aebecd:0x28afefed9fcab216!8m2!3d-7.3209282!4d107.8935337!16s%2Fg%2F11fx90y67c!19sChIJzb6uGDCvaC4RFrLKn-3vryg?authuser=0&hl=id&rclk=1,success
Curug Naga,Tujuan Wisata,,"JP5P+P5J, Cikandang, Kec. Cikajang, Kabupaten Garut, Jawa Barat 44171",2026-07-24T04:18:28.697887Z,https://www.google.com/maps/place/Curug+Naga/data=!4m7!3m6!1s0x2e68a0e8de4a20e1:0x1163a40df4d4530e!8m2!3d-7.3906649!4d107.7353941!16s%2Fg%2F11g6p0ygyh!19sChIJ4SBK3uigaC4RDlPU9A2kYxE?authuser=0&hl=id&rclk=1,success
Air Terjun Curug Nyogong,Tujuan Wisata,4.5,"FRXP+F45, Kp. Sawahpasir, Mekarwangi, Cihurip, Mekarwangi, Kec. Cihurip, Kabupaten Garut, Jawa Barat 44173",2026-07-24T04:18:31.122387Z,https://www.google.com/maps/place/Air+Terjun+Curug+Nyogong/data=!4m7!3m6!1s0x2e661b5e2fc6502b:0xeceaa0ba911cec74!8m2!3d-7.5013698!4d107.8353541!16s%2Fg%2F11cn6l3bnb!19sChIJK1DGL14bZi4RdOwckbqg6uw?authuser=0&hl=id&rclk=1,success
Pantai Cipunaga,Cagar Alam,4.5,"Sancang, Kec. Cibalong, Kabupaten Garut, Jawa Barat",2026-07-24T04:18:33.266568Z,https://www.google.com/maps/place/Pantai+Cipunaga/data=!4m7!3m6!1s0x2e660d5101d8cfa9:0xd4da7d0dfdd32e0c!8m2!3d-7.7386458!4d107.8670204!16s%2Fg%2F11gg68nc9h!19sChIJqc_YAVENZi4RDC7T_Q192tQ?authuser=0&hl=id&rclk=1,success
Pantai Manalusu,Pantai,4.5,"Cigadog, Kec. Cikelet, Kabupaten Garut, Jawa Barat",2026-07-24T04:18:34.974318Z,https://www.google.com/maps/place/Pantai+Manalusu/data=!4m7!3m6!1s0x2e6622d56e308f6f:0x7c0ec148ed3a8cd7!8m2!3d-7.5883333!4d107.6225!16s%2Fg%2F11c5336k9z!19sChIJb48wbtUiZi4R14w67UjBDnw?authuser=0&hl=id&rclk=1,success
Papandayan Resort and Leisure Park,Taman Hiburan,4.3,"MQX4+FG8, Sirnajaya, Kec. Cisurupan, Kabupaten Garut, Jawa Barat 44163",2026-07-24T04:18:36.942514Z,https://www.google.com/maps/place/Papandayan+Resort+and+Leisure+Park/data=!4m7!3m6!1s0x2e68a3843791e829:0xf7bb2e77c1c3ca7e!8m2!3d-7.3013354!4d107.7563401!16s%2Fg%2F11c5wj3kbc!19sChIJKeiRN4SjaC4RfsrDwXcuu_c?authuser=0&hl=id&rclk=1,success
Wisata Alam Kampung Sampireun,Hotel,4.5,"QRW8+XQJ, Situ Sukamaju, Sukakarya, Kec. Samarang, Kabupaten Garut, Jawa Barat 44161",2026-07-24T04:18:39.069161Z,https://www.google.com/maps/place/Wisata+Alam+Kampung+Sampireun/data=!4m7!3m6!1s0x2e68ba53fccba81f:0x7c62c18cea75e3d6!8m2!3d-7.2025499!4d107.8168832!16s%2Fg%2F11fxw9y0s4!19sChIJH6jL_FO6aC4R1uN16ozBYnw?authuser=0&hl=id&rclk=1,success
Lewi mencek,Tujuan Wisata,,"CQVP+GQ, Sukamukti, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:18:41.488537Z,https://www.google.com/maps/place/Lewi+mencek/data=!4m7!3m6!1s0x2e661b003e01e951:0x7ddb345599e97286!8m2!3d-7.5561998!4d107.7869739!16s%2Fg%2F11z3bg5mks!19sChIJUekBPgAbZi4RhnLpmVU0230?authuser=0&hl=id&rclk=1,success
Curug Tilu Gunung Guntur,Tujuan Wisata,4.6,"RVPG+G6Q, Pananjung, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:18:44.572801Z,https://www.google.com/maps/place/Curug+Tilu+Gunung+Guntur/data=!4m7!3m6!1s0x2e68b75d90c70bff:0x744482c66751044a!8m2!3d-7.1636498!4d107.8768986!16s%2Fg%2F11s5drj53v!19sChIJ_wvHkF23aC4RSgRRZ8aCRHQ?authuser=0&hl=id&rclk=1,success
Urbanview Hotel Puncak Darajat Highland Garut,N/A,4.4,"QPHV+78J, Jl. Puncak Darajat Des No No.KM25, Karyamekar, Kec. Pasirwangi, Kabupaten Garut, Jawa Barat 44161",2026-07-24T04:18:47.066332Z,https://www.google.com/maps/place/Urbanview+Hotel+Puncak+Darajat+Highland+Garut/data=!4m10!3m9!1s0x2e68bd8bda1e9267:0xcdc415c1d0f5d9e5!5m2!4m1!1i2!8m2!3d-7.2219445!4d107.7415951!16s%2Fg%2F11qnlcmmzx!19sChIJZ5Ie2ou9aC4R5dn10MEVxM0?authuser=0&hl=id&rclk=1,success
Garland Barnville,Restoran,4.4,"QWGV+762, Jl. Cireundeu, Tanjungsari, Kec. Karangpawitan, Kabupaten Garut, Jawa Barat 44182",2026-07-24T04:18:49.862180Z,https://www.google.com/maps/place/Garland+Barnville/data=!4m7!3m6!1s0x2e68b14115e7206d:0xeebfdee708a5a4ab!8m2!3d-7.2233224!4d107.9401881!16s%2Fg%2F11vlq_fv8z!19sChIJbSDnFUGxaC4Rq6SlCOfev-4?authuser=0&hl=id&rclk=1,success
Rumah Makan Cibiuk,Restoran Indonesia,4.8,"WXQ7+J6, Cibiuk Kaler, Kec. Cibiuk, Kabupaten Garut, Jawa Barat 44193",2026-07-24T04:18:52.963563Z,https://www.google.com/maps/place/Rumah+Makan+Cibiuk/data=!4m7!3m6!1s0x2e68cb2959a9dfe5:0x97327d17277ba16b!8m2!3d-7.0604616!4d107.9638038!16s%2Fg%2F11sbjwlkdm!19sChIJ5d-pWSnLaC4Ra6F7Jxd9Mpc?authuser=0&hl=id&rclk=1,success
GAPURA JAGAPATI,Tujuan Wisata,4.8,"Unnamed Road, Neglasari, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:18:55.123227Z,https://www.google.com/maps/place/GAPURA+JAGAPATI/data=!4m7!3m6!1s0x2e661b6002e96fbb:0xd29b1c23369101db!8m2!3d-7.5228118!4d107.8272482!16s%2Fg%2F11nms16sxs!19sChIJu2_pAmAbZi4R2wGRNiMcm9I?authuser=0&hl=id&rclk=1,success
Taman Teletubies Sayang Heulang,Taman,4.5,"8PP3+FR5, Mancagahar, Kec. Pameungpeuk, Kabupaten Garut, Jawa Barat 44175",2026-07-24T04:18:58.074208Z,https://www.google.com/maps/place/Taman+Teletubies+Sayang+Heulang/data=!4m7!3m6!1s0x2e66167a0bd3c0e5:0x656e07c3f87a4726!8m2!3d-7.6638501!4d107.7046114!16s%2Fg%2F11c6cf33rp!19sChIJ5cDTC3oWZi4RJkd6-MMHbmU?authuser=0&hl=id&rclk=1,success
Kampung Muara Sunda,Restoran Sunda,4.2,"Jl. Raya Bayongbong No.KM 3, Muara Sanding, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44119",2026-07-24T04:19:01.283453Z,https://www.google.com/maps/place/Kampung+Muara+Sunda/data=!4m7!3m6!1s0x2e68b0318c94a45d:0xa8d2f8c2d697f47c!8m2!3d-7.2352562!4d107.8994169!16s%2Fg%2F11c5_tvpds!19sChIJXaSUjDGwaC4RfPSX1sL40qg?authuser=0&hl=id&rclk=1,success
Curug Cisarua Cilawu,Tujuan Wisata,4.7,"JVXX+HJ3, Mekarmurni, Kec. Cilawu, Kabupaten Garut, Jawa Barat 44181",2026-07-24T04:19:04.613375Z,https://www.google.com/maps/place/Curug+Cisarua+Cilawu/data=!4m7!3m6!1s0x2e68a8e7532205bd:0x309fa588ea962af1!8m2!3d-7.3511125!4d107.8990469!16s%2Fg%2F11csqttp_8!19sChIJvQUiU-eoaC4R8SqW6oilnzA?authuser=0&hl=id&rclk=1,success
Kampung Cai mukti,Tujuan Wisata,4.9,"RWRR+GG2, Sukamukti, Kec. Banyuresmi, Kabupaten Garut, Jawa Barat 44191",2026-07-24T04:19:07.344037Z,https://www.google.com/maps/place/Kampung+Cai+mukti/data=!4m7!3m6!1s0x2e68b7d034a12d83:0x7bed1b7903ff9da!8m2!3d-7.1587324!4d107.9412565!16s%2Fg%2F11qqb_gk8k!19sChIJgy2hNNC3aC4R2vk_kLfRvgc?authuser=0&hl=id&rclk=1,success
Kawah Papandayan,Tujuan Wisata,4.7,"MPPJ+5JX, Sirnajaya, Kec. Cisurupan, Kabupaten Garut, Jawa Barat 44163",2026-07-24T04:19:10.114254Z,https://www.google.com/maps/place/Kawah+Papandayan/data=!4m7!3m6!1s0x2e68a3b8f49f0a39:0xbf954f072a1c6e5d!8m2!3d-7.3145054!4d107.7315997!16s%2Fg%2F11cm051n_p!19sChIJOQqf9LijaC4RXW4cKgdPlb8?authuser=0&hl=id&rclk=1,success
Jiwoon Korean,Restoran Korea,4.8,"sebrang SMA 1, Jl. Merdeka, Haurpanggung, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:19:12.347156Z,https://www.google.com/maps/place/Jiwoon+Korean/data=!4m7!3m6!1s0x2e68b142c688d1f1:0x58f52ffab4d02181!8m2!3d-7.2056361!4d107.9033315!16s%2Fg%2F11sdz24hpw!19sChIJ8dGIxkKxaC4RgSHQtPov9Vg?authuser=0&hl=id&rclk=1,success
Mie Bakso Parahyangan,Restoran Bakso,4.2,"Jl. Ciledug No.35, Regol, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44114",2026-07-24T04:19:16.004402Z,https://www.google.com/maps/place/Mie+Bakso+Parahyangan/data=!4m7!3m6!1s0x2e68b1ccaf1c37f7:0x49f88e673afe479c!8m2!3d-7.2168651!4d107.9061761!16s%2Fg%2F1hm5m4qm0!19sChIJ9zccr8yxaC4RnEf-OmeO-Ek?authuser=0&hl=id&rclk=1,success
Curug Teko Papandayan,Tujuan Wisata,4.0,"MQW4+V45, Sirnajaya, Kec. Cisurupan, Kabupaten Garut, Jawa Barat 44163",2026-07-24T04:19:18.433131Z,https://www.google.com/maps/place/Curug+Teko+Papandayan/data=!4m7!3m6!1s0x2e68a385a492bdf9:0xd1ac7fffa27120cf!8m2!3d-7.3028738!4d107.7553439!16s%2Fg%2F11d_8gt3cq!19sChIJ-b2SpIWjaC4RzyBxov9_rNE?authuser=0&hl=id&rclk=1,success
Curug batu belah,Tujuan Wisata,5.0,"HP8C+6VG, Talagawangi, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:19:20.558288Z,https://www.google.com/maps/place/Curug+batu+belah/data=!4m7!3m6!1s0x2e661f0029284489:0x1fcf544a714de999!8m2!3d-7.4344335!4d107.7221945!16s%2Fg%2F11xl7n0y72!19sChIJiUQoKQAfZi4RmelNcUpUzx8?authuser=0&hl=id&rclk=1,success
Agro Bisnis Alfiqoroh,Tujuan Wisata,,"GQ5V+45Q, Neglasari, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:19:23.261649Z,https://www.google.com/maps/place/Agro+Bisnis+Alfiqoroh/data=!4m7!3m6!1s0x2e661d52db705021:0x89238e9cf248f45!8m2!3d-7.4921683!4d107.7929997!16s%2Fg%2F11vjj3d8cw!19sChIJIVBw21IdZi4RRY8kz-k4kgg?authuser=0&hl=id&rclk=1,success
Curug Handap,Tujuan Wisata,,"Neglasari, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:19:25.476914Z,https://www.google.com/maps/place/Curug+Handap/data=!4m7!3m6!1s0x2e661b792208fc35:0x8baa3b2a91361032!8m2!3d-7.5206644!4d107.8275128!16s%2Fg%2F11pz7yzcv7!19sChIJNfwIInkbZi4RMhA2kSo7qos?authuser=0&hl=id&rclk=1,success
Hutan Kota Guntur,Taman,4.0,"RW34+C8W, Haurpanggung, Kec. Tarogong Kidul, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:19:28.145762Z,https://www.google.com/maps/place/Hutan+Kota+Guntur/data=!4m7!3m6!1s0x2e68b102a0035ba9:0xa77da1c38269db7d!8m2!3d-7.1963799!4d107.9058239!16s%2Fg%2F11cjh_thsk!19sChIJqVsDoAKxaC4RfdtpgsOhfac?authuser=0&hl=id&rclk=1,success
Kolam renang Tirta Angsana(air panas),Tujuan Wisata,,"FQJ5+MJ8, Kp cipanas.desa, Sukamulya, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:19:30.983253Z,https://www.google.com/maps/place/Kolam+renang+Tirta+Angsana%28air+panas%29/data=!4m7!3m6!1s0x2e66190016d83305:0xdb4f5b4e187741e7!8m2!3d-7.5183436!4d107.7590863!16s%2Fg%2F11yhxrzj1f!19sChIJBTPYFgAZZi4R50F3GE5bT9s?authuser=0&hl=id&rclk=1,success
Curug Ceret,Area Rekreasi Alam,4.7,"CQP4+FX6, Panyindangan, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:19:33.871747Z,https://www.google.com/maps/place/Curug+Ceret/data=!4m7!3m6!1s0x2e6619f354b1b337:0xf767c7ea9fd67ad0!8m2!3d-7.563841!4d107.757383!16s%2Fg%2F11dxl8_cwn!19sChIJN7OxVPMZZi4R0HrWn-rHZ_c?authuser=0&hl=id&rclk=1,success
Pemandian air panas kp CIKATEL,Pemandian Umum,4.9,"RVCF+VR3, Pananjung, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:19:36.350201Z,https://www.google.com/maps/place/Pemandian+air+panas+kp+CIKATEL/data=!4m7!3m6!1s0x2e68b16d3017d7eb:0x7922e34e24c90f86!8m2!3d-7.1778552!4d107.8745313!16s%2Fg%2F11h4pfvkms!19sChIJ69cXMG2xaC4Rhg_JJE7jInk?authuser=0&hl=id&rclk=1,success
Taman Air Sabda Alam,Kompleks Kolam Renang,4.2,"Jl. Raya Cipanas, Cimanganten, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:19:39.132310Z,https://www.google.com/maps/place/Taman+Air+Sabda+Alam/data=!4m7!3m6!1s0x2e68b0bc51f623bb:0x3161b3e447e8b222!8m2!3d-7.1814047!4d107.8749526!16s%2Fg%2F11g6wc893j!19sChIJuyP2UbywaC4RIrLoR-SzYTE?authuser=0&hl=id&rclk=1,success
Talangseng (tubing),Pemandian di Ruang Terbuka,4.5,"QW56+67P, Margawati, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44181",2026-07-24T04:19:41.289339Z,https://www.google.com/maps/place/Talangseng+%28tubing%29/data=!4m7!3m6!1s0x2e68b14af6249e45:0xdd4aa551ab5990ba!8m2!3d-7.241908!4d107.9107079!16s%2Fg%2F11h4tnwg_0!19sChIJRZ4k9kqxaC4RupBZq1GlSt0?authuser=0&hl=id&rclk=1,success
Wisata Pelabuhan Rancabuaya,Tujuan Wisata,4.5,"FF9J+W8V, Purbayani, Kec. Caringin, Kabupaten Garut, Jawa Barat 44166",2026-07-24T04:19:44.362744Z,https://www.google.com/maps/place/Wisata+Pelabuhan+Rancabuaya/data=!4m7!3m6!1s0x2e662580a3b6edd1:0x11a2d5a9497fc3e2!8m2!3d-7.5301399!4d107.4808041!16s%2Fg%2F11g194bk_7!19sChIJ0e22o4AlZi4R4sN_SanVohE?authuser=0&hl=id&rclk=1,success
Situ Bagendit,Tujuan Wisata,4.2,"RWRX+H53, Sukamukti, Kec. Banyuresmi, Kabupaten Garut, Jawa Barat 44191",2026-07-24T04:19:46.935456Z,https://www.google.com/maps/place/Situ+Bagendit/data=!4m7!3m6!1s0x2e68b6aaddf6e4bf:0x5f1d19a9519c4ee0!8m2!3d-7.1608295!4d107.9365808!16s%2Fg%2F11b6hz80x5!19sChIJv-T23aq2aC4R4E6cUakZHV8?authuser=0&hl=id&rclk=1,success
Rumah Makan Dua Saudara,Restoran Sunda,4.4,"Jl. Otista No.199, Tarogong, Kec. Tarogong Kidul, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:19:49.536593Z,https://www.google.com/maps/place/Rumah+Makan+Dua+Saudara/data=!4m7!3m6!1s0x2e68b0ec0c6e2fed:0x4c9d492bb2cc5c7e!8m2!3d-7.1909922!4d107.886832!16s%2Fg%2F1hm3zzt1r!19sChIJ7S9uDOywaC4RflzMsitJnUw?authuser=0&hl=id&rclk=1,success
Pantai Cianda Cipandan Garut Selatan,Tujuan Wisata,5.0,"FG66+4CG, Kec. Mekarmukti, Kabupaten Garut, Jawa Barat 44165",2026-07-24T04:19:52.577116Z,https://www.google.com/maps/place/Pantai+Cianda+Cipandan+Garut+Selatan/data=!4m7!3m6!1s0x2e6625ada50ca9e1:0x89d7d883ce7695b4!8m2!3d-7.5396859!4d107.5110698!16s%2Fg%2F11kk1457t0!19sChIJ4akMpa0lZi4RtJV2zoPY14k?authuser=0&hl=id&rclk=1,success
CURUG CI AKAR,Tujuan Wisata,5.0,"GM7Q+RHC, Kampung Munjul, Sukamulya, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:19:55.195912Z,https://www.google.com/maps/place/CURUG+CI+AKAR/data=!4m7!3m6!1s0x2e661f000bffd293:0x2a1331f28e491eb9!8m2!3d-7.4854309!4d107.6888969!16s%2Fg%2F11w7kz0rly!19sChIJk9L_CwAfZi4RuR5JjvIxEyo?authuser=0&hl=id&rclk=1,success
Bukit Alam Bobojong,Tujuan Wisata,4.9,"Kp.Cikareo RT/RW 04/04 Des, Salakuray, Kec. Bayongbong, Kabupaten Garut, Jawa Barat 44162",2026-07-24T04:19:57.564983Z,https://www.google.com/maps/place/Bukit+Alam+Bobojong/data=!4m7!3m6!1s0x2e68b172fc29ac8b:0xbcec9951715ccd4!8m2!3d-7.2454156!4d107.8658767!16s%2Fg%2F11n0rw1_st!19sChIJi6wp_HKxaC4R1MwVF5XJzgs?authuser=0&hl=id&rclk=1,success
Sentral kuliner ikan garut,Restoran makanan pedesaan,4.1,"RV8Q+VR7, Jl. Otista No.40, Pananjung, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:19:59.941428Z,https://www.google.com/maps/place/Sentral+kuliner+ikan+garut/data=!4m7!3m6!1s0x2e68b1af647dd463:0x7d7a551aece034a6!8m2!3d-7.1827979!4d107.8896974!16s%2Fg%2F11tgfhzstm!19sChIJY9R9ZK-xaC4RpjTg7BpVen0?authuser=0&hl=id&rclk=1,success
Rumah Makan Garut,Restoran Jawa,4.5,"Jl. Ahmad Yani No.113, Ciwalen, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44116",2026-07-24T04:20:02.878693Z,https://www.google.com/maps/place/Rumah+Makan+Garut/data=!4m7!3m6!1s0x2e68b052742dfda7:0xd14331a2eed8b5db!8m2!3d-7.2157234!4d107.9070833!16s%2Fg%2F1hdzqhtqb!19sChIJp_0tdFKwaC4R27XY7qIxQ9E?authuser=0&hl=id&rclk=1,success
Pantai Santolo,Pantai,4.3,Jawa Barat,2026-07-24T04:20:04.576774Z,https://www.google.com/maps/place/Pantai+Santolo/data=!4m7!3m6!1s0x2e6616140366a15d:0xb2758ff514ffcd!8m2!3d-7.6500865!4d107.6876331!16s%2Fg%2F120kh7_w!19sChIJXaFmAxQWZi4Rzf8U9Y91sgA?authuser=0&hl=id&rclk=1,success
Warung Bambu garut,Restoran Seafood,4.2,"QWP2+RH4, Unnamed Road, Pakuwon, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44117",2026-07-24T04:20:07.112314Z,https://www.google.com/maps/place/Warung+Bambu+garut/data=!4m7!3m6!1s0x2e68b053b5a80f47:0x449c817ebc5f5dcc!8m2!3d-7.2129813!4d107.901466!16s%2Fg%2F11c70c5bxs!19sChIJRw-otVOwaC4RzF1fvH6BnEQ?authuser=0&hl=id&rclk=1,success
Saung Hadum,Tujuan Wisata,,"Kp. CICADAS Hilir RT 01 RW 04 Ds, Margamulya, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:20:10.078413Z,https://www.google.com/maps/place/Saung+Hadum/data=!4m7!3m6!1s0x2e661b570d5d472f:0x480dd28cb856852a!8m2!3d-7.5239283!4d107.7733446!16s%2Fg%2F11qg0x8r3l!19sChIJL0ddDVcbZi4RKoVWuIzSDUg?authuser=0&hl=id&rclk=1,success
Taman Kuliner CIbatu,Pujasera,4.4,"Keresek, Kec. Cibatu, Kabupaten Garut, Jawa Barat 44185",2026-07-24T04:20:12.363833Z,https://www.google.com/maps/place/Taman+Kuliner+CIbatu/data=!4m7!3m6!1s0x2e68b525e9e62b37:0xcf7bf0e35d933404!8m2!3d-7.097716!4d107.9836993!16s%2Fg%2F11s48dtm9c!19sChIJNyvm6SW1aC4RBDSTXePwe88?authuser=0&hl=id&rclk=1,success
Wisata leuwi ompong,Tujuan Wisata,5.0,"GQW3+JR, Talagawangi, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:20:14.837646Z,https://www.google.com/maps/place/Wisata+leuwi+ompong/data=!4m7!3m6!1s0x2e661f7fbdbc4f3d:0x9097e5552632f37c!8m2!3d-7.4534391!4d107.7545869!16s%2Fg%2F11v008sqqd!19sChIJPU-8vX8fZi4RfPMyJlXll5A?authuser=0&hl=id&rclk=1,success
Wiskul (Wisata & Kuliner) AsSunan,Tujuan Wisata,5.0,"Jalan Ciraden No.01, Pasirwaru, Kec. Balubur Limbangan, Kabupaten Garut, Jawa Barat 44186",2026-07-24T04:20:16.594888Z,https://www.google.com/maps/place/Wiskul+%28Wisata+%26+Kuliner%29+AsSunan/data=!4m7!3m6!1s0x2e68cb66914c1b3d:0xaa6959e44870e38c!8m2!3d-7.0264711!4d107.9845869!16s%2Fg%2F11sdp_v_v5!19sChIJPRtMkWbLaC4RjONwSORZaao?authuser=0&hl=id&rclk=1,success
Curug Orok,Tujuan Wisata,4.2,"JP6P+WGG, Jl. Curug Orok, Cikandang, Kec. Cikajang, Kabupaten Garut, Jawa Barat 44171",2026-07-24T04:20:18.587620Z,https://www.google.com/maps/place/Curug+Orok/data=!4m7!3m6!1s0x2e68a101cce0073b:0x51c4f464f0bfa4b6!8m2!3d-7.3876789!4d107.7363368!16s%2Fg%2F122l89mp!19sChIJOwfgzAGhaC4RtqS_8GT0xFE?authuser=0&hl=id&rclk=1,success
Ghina resto,Pujasera,4.6,"sor merdeka, gerbang basket, wisata kuliner kerkof, Jl. Merdeka, Haurpanggung, Kec. Tarogong Kidul, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:20:20.512285Z,https://www.google.com/maps/place/Ghina+resto/data=!4m7!3m6!1s0x2e68b1a8c0152225:0xf7553aa28a2b3637!8m2!3d-7.2074022!4d107.9012186!16s%2Fg%2F11yfg3b2y7!19sChIJJSIVwKixaC4RNzYriqI6Vfc?authuser=0&hl=id&rclk=1,success
"Penginapan dan pemandian air panas Putra Lugina, Cipanas Tarogong GarutGarut",Hotel,3.7,"RVCC+FF4, Jl. Raya Cipanas, kp. Naringgul, Rancabango, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:20:23.054232Z,"https://www.google.com/maps/place/Penginapan+dan+pemandian+air+panas+Putra+Lugina,+Cipanas+Tarogong+GarutGarut/data=!4m7!3m6!1s0x2e68b18e23a01963:0x25db0ee1c1dcaca6!8m2!3d-7.178867!4d107.8712078!16s%2Fg%2F11q3nsyb3l!19sChIJYxmgI46xaC4RpqzcweEO2yU?authuser=0&hl=id&rclk=1",success
Pantai Cipalawah,Tempat Acara Memancing,3.0,"7R7X+P7J, Sancang, Kec. Cibalong, Kabupaten Garut, Jawa Barat 44176",2026-07-24T04:20:25.505593Z,https://www.google.com/maps/place/Pantai+Cipalawah/data=!4m7!3m6!1s0x2e66136efcafd11f:0x3a1d65d5039ba983!8m2!3d-7.7356747!4d107.848127!16s%2Fg%2F11h5s2t9yd!19sChIJH9Gv_G4TZi4Rg6mbA9VlHTo?authuser=0&hl=id&rclk=1,success
Pantai Cicalobak,Pantai,4.3,"Karangwangi, Kec. Depok, Jawa Barat 44165",2026-07-24T04:20:28.508629Z,https://www.google.com/maps/place/Pantai+Cicalobak/data=!4m7!3m6!1s0x2e66244eaaaaaaab:0x492a9b59f41f797a!8m2!3d-7.5457328!4d107.5295512!16s%2Fg%2F11bw5ygq2j!19sChIJq6qqqk4kZi4Renkf9FmbKkk?authuser=0&hl=id&rclk=1,success
Gunung Papandayan Garut,Tujuan Wisata,4.7,"MPPG+23M, Karamat Wangi, Kec. Cisurupan, Kabupaten Garut, Jawa Barat 44163",2026-07-24T04:20:31.234044Z,https://www.google.com/maps/place/Gunung+Papandayan+Garut/data=!4m7!3m6!1s0x2e68a3b7b22f002b:0x596297f4a78ff5f!8m2!3d-7.3149002!4d107.7251744!16s%2Fg%2F11bwdgkp11!19sChIJKwAvsrejaC4RX_94Sn8plgU?authuser=0&hl=id&rclk=1,success
Kolam Renang Air Panas Banyu Mandala,Kolam Renang Umum,4.3,"RW56+58W, Unnamed Road, Sukasenang, Kec. Banyuresmi, Kabupaten Garut, Jawa Barat 44191",2026-07-24T04:20:33.596097Z,https://www.google.com/maps/place/Kolam+Renang+Air+Panas+Banyu+Mandala/data=!4m7!3m6!1s0x2e68b1194a9eafaf:0xee814348b9a0d436!8m2!3d-7.1920111!4d107.9108242!16s%2Fg%2F11f3jn50r9!19sChIJr6-eShmxaC4RNtSguUhDge4?authuser=0&hl=id&rclk=1,success
Pantai Ci Anda,Pantai,4.3,"Karangwangi, Kec. Mekarmukti, Kabupaten Garut, Jawa Barat 44165",2026-07-24T04:20:36.410937Z,https://www.google.com/maps/place/Pantai+Ci+Anda/data=!4m7!3m6!1s0x2e6625ba8b41b945:0xfde4e882fc69646d!8m2!3d-7.540372!4d107.5136202!16s%2Fg%2F11f3p0f2f1!19sChIJRblBi7olZi4RbWRp_ILo5P0?authuser=0&hl=id&rclk=1,success
