destination_name,author,rating,review_date,review_text,scraped_at,review_id,has_text,cleaned_text,sentiment_label,predicted_label,predicted_sentiment
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Produsen Areng,5.0,9 bulan lalu,kampung sy memang di sini hehehe,2026-08-08T04:37:42.081270+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tOTk9EWnJlbXBNYmpsNGFUZ3dSRVJSWTJ0MWFYYxAB,True,kampung hehehe,2,2,Positive
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Indro Haryanto,5.0,10 bulan lalu,Tempat nya indah asri hijau dan sejuk cukup bagus untuk kesehatan pelepas penat di akhir pekan,2026-08-08T04:37:42.081270+00:00,Ci9DQUlRQUNvZENodHljRjlvT25GRVJWbGxVM2xTYzE5RlUxRjJORE5XU0ZGc1FXYxAB,True,nya indah asri hijau sejuk bagus sehat lepas penat pekan,2,2,Positive
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Yudi Awal,5.0,setahun lalu,"Tempatnya indah, cocok buat bawa refreshing keluarga 🥰 …",2026-08-08T04:37:42.081270+00:00,Ci9DQUlRQUNvZENodHljRjlvT21oT2FHZDZiVWhxVm5jeGEwVkhjRWw2V1hOU1ZXYxAB,True,tempat indah cocok bawa refreshing keluarga,2,2,Positive
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Yusep Saepul,5.0,setahun lalu,Tempatny adem cocok buat healing,2026-08-08T04:37:42.081270+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xoTVNqVjZRWEZwV1RWaFptMTRiSFZyTjFaZmIyYxAB,True,tempatny adem cocok healing,2,2,Positive
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Ami Hanisah,5.0,setahun lalu,Menyenangkan,2026-08-08T04:37:42.081270+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tGNWJYWjBjVzlzVmpneU4yeFdVbmR4UVdnNGRWRRAB,True,senang,2,2,Positive
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Krisna Tehnik,5.0,setahun lalu,Tempat nya perlu di tangulangi terutama jalan nya,2026-08-08T04:37:42.081270+00:00,ChdDSUhNMG9nS0VJQ0FnTUNZenY2MXZnRRAB,True,nya tangulangi jalan nya,2,2,Positive
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,zam zam zoharudin,5.0,setahun lalu,Tempat dmna ayah saya di lahirkan,2026-08-08T04:37:42.081270+00:00,ChdDSUhNMG9nS0VJQ0FnTUNvaC1TeHZBRRAB,True,dmna ayah lahir,2,2,Positive
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Eten Rustandi,5.0,setahun lalu,Sangat menyenangkan,2026-08-08T04:37:42.081270+00:00,ChZDSUhNMG9nS0VJQ0FnTUNnb3FmVUVREAE,True,senang,2,2,Positive
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Herlan Herdiana,3.0,setahun lalu,"Cukup berkesan, perlu penataan ulang di kp.my darling dan Amsterdam",2026-08-08T04:37:42.081270+00:00,ChZDSUhNMG9nS0VJQ0FnTUNBbTRfS2NREAE,True,kesan tata ulang kp my darling amsterdam,1,2,Positive
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Ghina meliyani,5.0,setahun lalu,tempat buat niisssss,2026-08-08T04:37:42.081270+00:00,ChdDSUhNMG9nS0VJQ0FnSUNfOGFHVXNBRRAB,True,niisssss,2,2,Positive
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Redi Ramdani,4.0,Diedit setahun lalu,"Enak spot nya buat photo""sama ngadem jga pknya tempatnya enak bnget",2026-08-08T04:37:42.081270+00:00,ChZDSUhNMG9nS0VJQ0FnSUNtOHZfQVpREAE,True,enak spot nya photo ngadem jga pknya tempat enak bnget,2,2,Positive
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Malik Ibrahim,5.0,setahun lalu,Oke,2026-08-08T04:37:42.081270+00:00,ChZDSUhNMG9nS0VJQ0FnSURYeUl1SEJREAE,True,oke,2,2,Positive
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Kriya Arin,5.0,setahun lalu,"Sumpah tempatnya lucu bangettt, adem sejuk gimana gitu, views nya kerennnn dan berbagai fasilitas yang disediakan juga sangattt kerennn",2026-08-08T04:37:42.081270+00:00,ChdDSUhNMG9nS0VJQ0FnSURuOF9QRTZ3RRAB,True,sumpah tempat lucu bangettt adem sejuk gimana gitu views nya kerennnn fasilitas sedia sangattt kerennn,2,2,Positive
MENUME Terrace White Cafe,Dionte Campbell,2.0,2 bulan lalu,"Tempatnya ramah, tapi sudah lama saya tidak ke sini, dan rasanya ada sesuatu yang hilang.",2026-08-08T04:38:20.588557+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pKcFVUTTBaMmRKZERjMldsTkZTa2g1VlRBeFVYYxAB,True,tempat ramah hilang,0,2,Positive
MENUME Terrace White Cafe,Shiva April,5.0,3 bulan lalu,"Layanannya best banget sihhhh, lupa naro helm di dalem. Di kedalamin sama pelayannya. 💖💖💖",2026-08-08T04:38:20.588557+00:00,Ci9DQUlRQUNvZENodHljRjlvT200eE0yOTBaR2hwUldKbmVqTXlXVlV3YjNaamNrRRAB,True,layan best sihhhh lupa naro helm dalem kedalamin layan,2,2,Positive
MENUME Terrace White Cafe,Salsabila Salsabila,5.0,4 bulan lalu,"tempatnya aesthetic bngett cocok bngett buat foto ala gen z yg apa"" harus aesthetic 😻 makanan, minuman, dan dessert nya juga enak"" bngett jangan lupa cobain puding mangga nya bestt bngett sii ituu pokonya janga lupa mampir ke menumee yaa 🙌🏻",2026-08-08T04:38:20.588557+00:00,Ci9DQUlRQUNvZENodHljRjlvT2kxdVozcFhVSFV5WTFCME4yVllVMkZDTFcxMmExRRAB,True,tempat aesthetic bngett cocok bngett foto ala gen z aesthetic makan minum dessert nya enak bngett lupa cobain puding mangga nya bestt bngett sii ituu poko janga lupa mampir menumee yaa,2,2,Positive
MENUME Terrace White Cafe,DeTa,5.0,6 bulan lalu,"Depan stasiun Garut. Enak tempatnya buat hang out, bersih. Toiletnya lucu kudu lewat kolam. Kopinya kurang nendang, pengen balik lagi ramean",2026-08-08T04:38:20.588557+00:00,Ci9DQUlRQUNvZENodHljRjlvT2s5S2EyVXpiWEptVTBoRGFXWjJRVjkyVFdKQk5HYxAB,True,stasiun enak tempat hang out bersih toilet lucu kudu kolam kopi nendang ken ramean,2,2,Positive
MENUME Terrace White Cafe,samuel etoo,5.0,11 bulan lalu,"makanannya komplit dan harganya juga pas dikantong, cocok banget buat nongkrong bawa keluarga",2026-08-08T04:38:20.588557+00:00,Ci9DQUlRQUNvZENodHljRjlvT21KbmNVbFpkMDlxTTJweGEycERaSEpRZWxGQmMzYxAB,True,makan komplit harga pas kantong cocok nongkrong bawa keluarga,2,2,Positive
MENUME Terrace White Cafe,Tri Fatirahman,5.0,setahun lalu,Nyaman,2026-08-08T04:38:20.588557+00:00,ChZDSUhNMG9nS0VJQ0FnSUQ3MmRLRmF3EAE,True,nyaman,2,2,Positive
Karacak Valley,gista,5.0,1 hari lalu,"Ini salah satu tempat buat heal di Garut, tenang banget, gak jauh dari perkotaaan, gak perlu bawa uang banyak, kalo lagi mumet sama kehidupan, tinggal otw ke sini, mam indomi wkwkw, pengen coba camp di sini sepertinya oke juga.",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tNelgyMUhUVWRvTlhGRWREaDZSVlZPUzE5c1FtYxAB,True,salah heal tenang perkotaaan bawa uang mumet hidup tinggal otw mam indomi wkwkw ken coba camp oke,2,2,Positive
Karacak Valley,Yosef Rosi,3.0,seminggu lalu,Jalan nya banyak yang bolong,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2kxbVF6WmphMUZ2YUdkeFJtcHRjV3QwU2poeVpVRRAB,True,jalan nya bolong,1,2,Positive
Karacak Valley,Nanda Ghufronudin,5.0,2 minggu lalu,Tempatnya indah. Cocok buat spot foto video.,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT25SaWRteHZZbE5STFZreGVtUm9aRXBKVUV4RWVrRRAB,True,tempat indah cocok spot foto video,2,2,Positive
Karacak Valley,umarrdani //,5.0,2 minggu lalu,"setelah sekian tahun tidak berkunjung, pekan ini saya kembali kali ini dgn anak dan istri untuk Camping .. Menyenangkan, namun jam MALAM harusnya di terapkan untuk istirahat, contoh bernyanyi, speaker, gitaran, ngobrol kencang hingga jam 12 malam, shingga kita bisa rest.. Saat ini di sebelah atas tenda saya ada skumpulan pemuda 'NORAK' yg masih berisik dg speaker dan obrolan kasarnya di jam 02.00 loh, harusnya faham saling menghargai waktu dan privasi lainnya.",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2t0SVprdzFiRkJvTjFNeWNESlVUVlJQYjA1a01XYxAB,True,sekian kunjung pekan kali anak istri camping senang jam malam terap istirahat contoh nyanyi speaker gitar ngobrol kencang jam 12 malam shingga rest belah tenda skumpulan pemuda norak berisik dg speaker obrol kasar jam 02 00 faham harga privasi,2,2,Positive
Karacak Valley,Ryn Ariehaan,1.0,sebulan lalu,Jalan rusak parah yg sy kecewa pelayanan kurang memuaskan pengalaman pertama dan terakhir,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT25SUlVIQnlaMmRwUTJaT2FtRjZNSGxoWnpoRVpYYxAB,True,jalan rusak parah kecewa layan muas alam,0,2,Positive
Karacak Valley,ahmad shidik,5.0,sebulan lalu,"Asik buat nongkrong,campung keluarga ,hiking",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2sxU1pGWk1iVEZtTkRsclQxZGlNRU15ZFhCUFpuYxAB,True,asik nongkrong campung keluarga hiking,2,2,Positive
Karacak Valley,Rysafit Trish,4.0,sebulan lalu,"2X kesini.. ( Tahun 2017 dan baru ini juni 2026 ) Kesini gegara pen throwback with suami 😁 sama pen refresh menghilangkan penat dari hiruk pikuk kegiatan sehari².. bawa botram nasi merah, ayam goreng, sambel kentang ati, and sambel terasi, pak suami milih martabak burger buat makan dimari, alhasil jadi piknik dadakan yang tadinya jajan dr jl. Ibrahim adjie lgsg otw ke karacak valley",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xNNFJXSjFTa1F6VGtRelZEUXRNbWhNWDFBM1NWRRAB,True,2x kesini 2017 juni 2026 kesini gegara pen throwback with suami pen refresh hilang penat hiruk pikuk giat hari bawa botram nasi merah ayam goreng sambel kentang ati and sambel terasi suami milih martabak burger makan mari alhasil piknik dada jajan jl ibrahim adjie lgsg otw karacak valley,2,2,Positive
Karacak Valley,Sinta Amalia,5.0,2 bulan lalu,"Tempatnyaa asri airnya jernih dingin seger banget, cocok buat yg suka alam2 gtu yaa, cuma emng kalo akses ke curug nya jauh bgt sekitar 1km saya sampe sakit kaki jalan rasanya gasampe2 aduhh, overall oke sihh tiketnya affordable , klo yg gasuka jalan jauh gausah ke curugnya, bisa cobain aja makan2 bawa dari rumah kaya ngeliwet, grill, atau sekedar botram di kawasan pinusnyaa, atau mau camping jugaa bisa disana guyss",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT21saVVtRkJUWEp3VkdsTGF6TnJhVVJTWkRWUE5rRRAB,True,tempatnyaa asri air jernih dingin seger cocok suka alam2 gtu yaa emng akses curug nya 1km sampe sakit kaki jalan gasampe2 aduhh overall oke sihh tiket affordable klo gasuka jalan gausah curugnya cobain makan2 bawa rumah kaya ngeliwet grill dar botram kawasan pinusnyaa camping jugaa sana guyss,2,2,Positive
Karacak Valley,Widia Wulandari,4.0,2 bulan lalu,jalannya menantang rem motor syekalii,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tzdFkyeE1NbFZhWldOTVRXRjBVRmxVYm5FNE1GRRAB,True,jalan tantang rem motor syekalii,2,2,Positive
Karacak Valley,pram channel,5.0,2 bulan lalu,Tempat main masa kecil sekarang jadi tempat wisata.... semoga semakin baik lagi kedepannya...,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT214blZEbEhPWEZLTmxVeGJIWkJSVEZQYUhwVFFuYxAB,True,main moga depan,2,2,Positive
Karacak Valley,Yanto Sugiartono,5.0,2 bulan lalu,Tempat camping syahdu di tengah hutan pinus. Jalan 2km ada curug karacak. Bisa kemping di samping mobil. Tenpat kemping campervan cukup luas. Cocok untuk komunitas atau kemping keluarga. Ada toilet di setiap spot camping. Rekomend kalo main ke garut.,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT214d00weHRXVmRqZUd0WE1uRjZTSGxyV0d0U2VtYxAB,True,camping syahdu hutan pinus jalan 2km curug karacak kemping samping mobil tenpat kemping campervan luas cocok komunitas kemping keluarga toilet spot camping rekomend main,2,2,Positive
Karacak Valley,Bowo Ardianto,5.0,2 bulan lalu,"Wisata alam yang cocok dikunjungi bersama keluarga. Bisa ngecamp juga di sini. Alamnya indah. Suasananya dingin dan sejuk. Banyak vegetasi membuat alam lestari. Fasilitas penunjang terbilang cukuplah buat sebuah wisata alam. Sumber air yang bersih dan jernih. Sayang, akses kesini jalannya masih kurang. Semoga pemerintah setempat memiliki perhatian terutama kepada akses jalannya.",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT21kaWJVNTZWVTFETjFSVFRFWnVTWGx2U1hsSFJWRRAB,True,alam cocok kunjung keluarga ngecamp alam indah suasana dingin sejuk vegetasi alam lestari fasilitas tunjang bilang alam sumber air bersih jernih sayang akses kesini jalan moga perintah milik perhati akses jalan,2,2,Positive
Karacak Valley,Siti Nursyifa,5.0,3 bulan lalu,"Asyik untuk dikunjungi bersama keluarga,, Menyenangkan, nyaman, sayang akses jalan mnuju lokasi kurang bagus bikin jantung berdebar-debar",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xoME1DMUdaMDFTYWxkd1MxQk9VekZFVmxoeE5IYxAB,True,asyik kunjung keluarga senang nyaman sayang akses jalan mnuju bagus bikin jantung debar debar,2,2,Positive
Karacak Valley,Shofiah chiftiatin Zahara scz,5.0,3 bulan lalu,"Ternyata dikaracak valley bisa ngchamp , ada juga chanyoneering ,rapeling wahh keren mantap menguji adrenalin pokoknya ""my trip my adventure""",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT25NdFFWOUdaek5tTURoUk5pMVhSR1JpV25abmFsRRAB,True,dikaracak valley ngchamp chanyoneering rapeling wahh keren mantap uji adrenalin pokok my trip my adventure,2,2,Positive
Karacak Valley,sari eka saputri,5.0,3 bulan lalu,"Hujan, berkabut, pemandangan bagus, tapi sedikit horor alhasil ga jadi ke curug☺",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT21adFdFRTJVbFU1UzJadk1tYzRORkZUTWpOUWFHYxAB,True,hujan kabut pandang bagus horor alhasil curug,2,2,Positive
Karacak Valley,hauraa,5.0,4 bulan lalu,asri dan nyaman bangett,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT25KUldrZEdXRlo2T0dWNE9IRlFOazAwUWxKVVVHYxAB,True,asri nyaman bangett,2,2,Positive
Karacak Valley,Udin,5.0,Diedit 4 bulan lalu,Rekomendasi untuk tempat liburan keluarga mantap,2026-08-08T04:40:18.985451+00:00,ChZDSUhNMG9nS0VJQ0FnSUQ2c3J6ak9nEAE,True,rekomendasi libur keluarga mantap,2,2,Positive
Karacak Valley,bagus mubarik,4.0,4 bulan lalu,Camping pilihan paling tepat,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xveGFFZFRkMUF5UlhoeE16aHlSRXN0TUVZNWFsRRAB,True,camping pilih,2,2,Positive
Karacak Valley,Doyy Mhmdd,5.0,5 bulan lalu,Puasa buat camp tutup gakk,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pOb2Fta3hVRGRCTFVNMlp6QXhPVGRFTjJwNVpsRRAB,True,puasa camp tutup gakk,2,2,Positive
Karacak Valley,Punyainisaja,5.0,6 bulan lalu,"Tempatnya bagus banget, banyak spot buat foto",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tKMVN6UnVZMjFqTFhCWVkydFhkak5yTURneVgwRRAB,True,tempat bagus spot foto,2,2,Positive
Karacak Valley,Rheezald Ananda,5.0,6 bulan lalu,"Untuk acara camping keluarga sangat cocok, hanya saja malam ingin tenang malah ada karaokean sampai larut malam, bukti pembayaran tiket juga tidak ada, ntah habis atau gimana, moga kedepannya diperhatikan kenyamanan pengunjung yang ingin menikmati alam pada malam hari",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xSb1FXVnBURmx1Y1dJMWNqSTRjbEJZUzNweVlsRRAB,True,acara camping keluarga cocok malam tenang karaoke larut malam bukti bayar tiket ntah habis gimana moga depan perhati nyaman unjung nikmat alam malam,2,2,Positive
Karacak Valley,iwan Setiawan,5.0,7 bulan lalu,Jalannya lumayan extreme,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT25vMlVrMUVVbEpDV0ZGRlVqaFNhMHBMTjFWak5FRRAB,True,jalan lumayan extreme,2,2,Positive
Karacak Valley,Tri Ani,5.0,7 bulan lalu,Udaranya segar... airnya jernih dan tempatnya lumayan bersih..cocok untuk jalan2 santai bersama keluarga.. hanya saja jalan menuju ke lokasi memang lumayan sempit dan ada tanjakan yang lumayan curam..jd harus hati2..,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2kxUWJFdGxVa1UxYlRaVlIxQTNVakk0VUdaNlNXYxAB,True,udara segar air jernih tempat lumayan bersih cocok jalan2 santai keluarga jalan lumayan sempit tanjak lumayan curam jd hati2,2,2,Positive
Karacak Valley,ABI PRANA,5.0,7 bulan lalu,Kerennn,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2s1eVdWUlVURk5UY0ZWNWJXOUxOVGhYVldWaU5YYxAB,True,kerennn,2,2,Positive
Karacak Valley,Helmi Setiani,5.0,8 bulan lalu,suana nya enak untuk kemping,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xKRVNqTTVZVmhZZG1Kdk1XdHFibmxwY0hCMU5IYxAB,True,suana nya enak kemping,2,2,Positive
Karacak Valley,Abdul Aziz,4.0,9 bulan lalu,"Tempatnya bisa memanjakan mata dan telinga, banyak pohon pinus adem hening dan sunyi hanya terdengar suara deru air yg jatuh di bebatuan dan mengalir dengan air yg jernih. Trek yg lantai cocok buat keluarga dan anak² Kalo dilihat dari trek yg ada jarang orang yg kesana. Kami datang pada weekend tapi cuma rombongan anak sekolah yg masih camping dan mandi² Perjalanan diakhiri dengan sebuah air terjun yg indah bisa buat mandi² dan main air dan gak banyak yg datang ke air terjun padahal weekend Nilai positifnya tidak kami ulasan dan hanya segi Negatif aja yg kami ulas Akses menuju lokasi dari Garut kota ketika memasuki jalan kelokasi, jalannya banyak rusak dan banyak lobang Sepertinya ini masalahnya akses jalan gak bagus jadi jarang pengunjung dtg kesana. NUHUUN Ibu Bupati Kabupaten Garut Kota benahilah jalan menuju lokasi wisata Tiket masuk 10k",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT20xb1pISmhhekZwWmpBeGMwTk5RMlJ4UzFsV2NrRRAB,True,tempat manja mata telinga pohon pinus adem hening sunyi dengar suara deru air jatuh bebatuan alir air jernih trek lantai cocok keluarga anak trek jarang orang kesana weekend rombong anak sekolah camping mandi jalan air terjun indah mandi main air air terjun weekend nilai positif ulas segi negatif ulas akses kota pasuk jalan lokasi jalan rusak lobang akses jalan bagus jarang unjung dtg kesana nuhuun bupati kabupaten kota benah jalan tiket masuk 10k,2,2,Positive
Karacak Valley,Usep Herawan,5.0,Diedit 9 bulan lalu,Surganya buat yg cara ketenangan...,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2w5YU5FMVFSbVJrUlVNMVNuZFZTRkZxY1VaclExRRAB,True,surga tenang,2,2,Positive
Karacak Valley,Barid Adhi,4.0,9 bulan lalu,Tempat paling cocok untuk berkemah di Garut. Hanya saja jalan menuju lokasi perlu diperbaiki. Semoga jalan menuju lokasi segera diperbaiki.,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT25Rd05WWnlSekZYUTJOSmRFTkZTMjR4Y0VaalIzYxAB,True,cocok kemah jalan baik moga jalan baik,2,2,Positive
Karacak Valley,Fina Oktaviani Pratiwi,5.0,9 bulan lalu,"Tempat yang nyaman buat ngecamp atau hanya sekedar healing. Cuman minus listrik aja, masukan sarannya di tiap tempat ngecamp itu di sediakan colokan supaya orang kalo mau ngecamp habis batrei bisa gampang gak perlu harus dulu ke warung",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xkQlVtRnRVa0p6UWtOU2JFUnJkV2xDTTNaM05YYxAB,True,nyaman ngecamp dar healing cuman minus listrik masuk saran ngecamp sedia colok orang ngecamp habis batrei gampang warung,2,2,Positive
Karacak Valley,Fadhli Azim,5.0,10 bulan lalu,"Pros - Tempatnya bagus, banyak pinus, tanah nya gembur dan gampang untuk pasang tenda. Ada curug, tapi curug nya lumayan jauh dari lokasi camp (±30 menit jalan naik turun), kecil dan airnya ga begitu deras pas saya datang. Bisa canyoneering di curugnya. Ada warung untuk beli gas nesting, kayu bakar, jajanan. Toilet banyak, ada musholla juga dekat loket masuk. Bisa charge handphone dan keperluan listrik lainnya di warung bawah (bayar 3rb), bisa sewa peralatan lain macem tenda dll. Biaya keseluruhan lebih murah dari beberapa campground di sekitarnya. Saran saya datang kesini sekitar jam 14.00 s.d 16.00, karena hanya bisa lihat view sunset. Bisa lihat citylight pas malam, ada kucing lucu disini. Bisa booking untuk dibangunin tenda (kalau sewa). Cons - Saya datang pas weekend lumayan ramai. Jalan pas mendekati karacaknya curam dan sempit. Jadi kalau papasan antar mobil kayanya bakalan susah buat masuk. Saya sampe nyenggol orang motoran disini 🤣 gabisa lihat sunrise juga. Harus hati-hati juga karena banyak tah*i kucing, saya kena ranjau pas lagi bangun tenda wkwkwkwk.",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT21GaVNGZDNRMnd5V2tsa1JFNVpPRE14VjA5eWFHYxAB,True,pros tempat bagus pinus tanah nya gembur gampang pasang tenda curug curug nya lumayan camp 30 menit jalan turun air deras pas canyoneering curugnya warung beli gas nesting kayu bakar jajan toilet musholla loket masuk charge handphone perlu listrik warung bayar 3rb sewa alat macem tenda dll biaya murah campground saran kesini jam 14 00 s d 16 00 lihat view sunset lihat citylight pas malam kucing lucu booking dibangunin tenda sewa cons pas weekend lumayan ramai jalan pas dekat karacaknya curam sempit papas mobil kaya susah masuk sampe nyenggol orang motor gabisa lihat sunrise hati hati tah i kucing kena ranjau pas bangun tenda wkwkwkwk,2,2,Positive
Karacak Valley,NASA PRAHASTA,5.0,10 bulan lalu,Oke,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tGSWNHeFdUMHRFYUhKeVFTMXhXVWhmVEU1dU1VRRAB,True,oke,2,2,Positive
Karacak Valley,Irsyad Karim maula,4.0,10 bulan lalu,Tempat cocok untuk tenang💆‍♂️,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2pjNFRuTjNUbXhLVFhWRFdYWmFUVVZ3U1U5UFVWRRAB,True,cocok tenang,2,2,Positive
Karacak Valley,Diaz Panji,5.0,11 bulan lalu,Keindahan surga tersembunyi,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT21GR1lXVllORk40Um5KNmJtcHFPVGx3ZFZoa1pIYxAB,True,indah surga sembunyi,2,2,Positive
Karacak Valley,hunafa mega,5.0,11 bulan lalu,"bagus buat spot foto, bisa liat sitylight",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xoRU5Ea3llbWR2Y0VoT05qTTBaV3hOTlZsTmVtYxAB,True,bagus spot foto liat sitylight,2,2,Positive
Karacak Valley,Try Mulya,4.0,setahun lalu,Bagus namun kekurangannya banyak sampah sisa dari orang camping,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT21veFRVcENYMHd4TWpCRWJURnZZblJCVGxFNFVuYxAB,True,bagus kurang sampah sisa orang camping,2,2,Positive
Karacak Valley,Ari Winarti,4.0,setahun lalu,udara sejuk dan segar,2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2tJMVpIaEthMWxLYUdwRGNtcG5jRFk1UXpoNVUwRRAB,True,udara sejuk segar,2,2,Positive
Karacak Valley,Akhmad Roihan,5.0,setahun lalu,"Tempat favorit untuk menikmati sunset saat sore hari, dan city light pada malam harinya.",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT25kblQxWlpWa2x2WjB0T05VRmtSME41ZUdVNU5VRRAB,True,favorit nikmat sunset sore city light malam hari,2,2,Positive
Karacak Valley,Syamil Alkhattab,5.0,setahun lalu,"saya sangat menikmati liburan bersama keluarga di karacak valley itu cuaca bagus suhu beuhh dingin banget, tapi mohon untuk jalan atau jalur keluar masuk ke karacak nya di perbaiki agak tidak banyak orang yang menaiki kendaraan motor kesulitan dan kesusahan seperti jalan licin saat hujan daj jalan berlubang. Terima kasih semoga membantu",2026-08-08T04:40:18.985451+00:00,Ci9DQUlRQUNvZENodHljRjlvT2xWeFMxcGplR2RYTVhnek9GSTNiMFYyU1hoWlpVRRAB,True,nikmat libur keluarga karacak valley cuaca bagus suhu beuhh dingin mohon jalan jalur masuk karacak nya baik orang kendara motor sulit susah jalan licin hujan daj jalan lubang terima kasih moga bantu,2,2,Positive
Karacak Valley,Shintya Rahma,5.0,setahun lalu,mantap mantap joss,2026-08-08T04:40:18.985451+00:00,ChZDSUhNMG9nS0VLRGgzSTIzOXJ5NGZREAE,True,mantap mantap joss,2,2,Positive
Karacak Valley,Hafid Nur Furqon,4.0,setahun lalu,"Alhamdulillah seru dan asri, alangkah baiknya ketika pergi kesana bersama keluarga ketika tidak musim hujan ya apalagi kalau mau ke curugnya, janlup persiapan lotion anti nyamuk dan berdoa sebelum berangkat,, the best barokalloh 👍👍",2026-08-08T04:40:18.985451+00:00,ChZDSUhNMG9nS0VON3M3NEgyNmNHd1FnEAE,True,alhamdulillah seru asri alangkah baik pergi kesana keluarga musim hujan curugnya janlup siap lotion anti nyamuk doa berangkat the best barokalloh,2,2,Positive
Karacak Valley,story asgar watter,5.0,setahun lalu,Eksotik,2026-08-08T04:40:18.985451+00:00,ChZDSUhNMG9nS0VObVRtZEtjbHRLWElREAE,True,eksotik,2,2,Positive
Karacak Valley,Zyla Anshel,5.0,setahun lalu,"Tempat nya bagus dan nyaman, sangat terawat, sesuai dengan semua ulasan orang disini. Yang kurang hanya 1, akses jalan nya jelek. Semoga kedepannya bisa diperbaiki.",2026-08-08T04:40:18.985451+00:00,ChZDSUhNMG9nS0VLREZ3T09NNE5YM09nEAE,True,nya bagus nyaman awat sesuai ulas orang 1 akses jalan nya jelek moga depan baik,2,2,Positive
Karacak Valley,Arock,4.0,setahun lalu,Short escape from garut kota,2026-08-08T04:40:18.985451+00:00,ChdDSUhNMG9nS0VJQ0FnTUNZa1pyR3hRRRAB,True,short escape from kota,2,2,Positive
